filename	acq_time
anat/sub-064_T1w.nii.gz	2020-02-03T14:04:53
fmap/sub-064_acq-task_dir-AP_epi.nii.gz	2020-02-03T14:11:38
fmap/sub-064_acq-task_dir-PA_epi.nii.gz	2020-02-03T14:13:11
func/sub-064_task-mentalstates_run-01_bold.nii.gz	2020-02-03T14:19:33
func/sub-064_task-mentalstates_run-02_bold.nii.gz	2020-02-03T14:30:37
func/sub-064_task-mentalstates_run-03_bold.nii.gz	2020-02-03T14:52:25
func/sub-064_task-mentalstates_run-04_bold.nii.gz	2020-02-03T15:03:14
func/sub-064_task-mentalstates_run-05_bold.nii.gz	2020-02-03T15:13:59
func/sub-064_task-mentalstates_run-06_bold.nii.gz	2020-02-03T15:24:27
func/sub-064_task-mentalstates_run-07_bold.nii.gz	2020-02-03T15:35:04
func/sub-064_task-mentalstates_run-08_bold.nii.gz	2020-02-03T15:45:39
