filename	acq_time
anat/sub-014_T1w.nii.gz	2020-01-29T14:56:44
fmap/sub-014_acq-task_dir-AP_epi.nii.gz	2020-01-29T15:03:32
fmap/sub-014_acq-task_dir-PA_epi.nii.gz	2020-01-29T15:04:16
func/sub-014_task-mentalstates_run-01_bold.nii.gz	2020-01-29T15:06:05
func/sub-014_task-mentalstates_run-02_bold.nii.gz	2020-01-29T15:16:56
func/sub-014_task-mentalstates_run-03_bold.nii.gz	2020-01-29T15:27:45
func/sub-014_task-mentalstates_run-04_bold.nii.gz	2020-01-29T15:38:47
func/sub-014_task-mentalstates_run-05_bold.nii.gz	2020-01-29T15:49:49
func/sub-014_task-mentalstates_run-06_bold.nii.gz	2020-01-29T16:00:39
func/sub-014_task-mentalstates_run-07_bold.nii.gz	2020-01-29T16:11:49
func/sub-014_task-mentalstates_run-08_bold.nii.gz	2020-01-29T16:22:29
