filename	acq_time
anat/sub-061_T1w.nii.gz	2020-01-29T12:27:38
fmap/sub-061_acq-task_dir-AP_epi.nii.gz	2020-01-29T12:38:53
fmap/sub-061_acq-task_dir-PA_epi.nii.gz	2020-01-29T12:40:35
func/sub-061_task-mentalstates_run-01_bold.nii.gz	2020-01-29T12:42:27
func/sub-061_task-mentalstates_run-02_bold.nii.gz	2020-01-29T12:52:56
func/sub-061_task-mentalstates_run-03_bold.nii.gz	2020-01-29T13:03:28
func/sub-061_task-mentalstates_run-04_bold.nii.gz	2020-01-29T13:13:57
func/sub-061_task-mentalstates_run-05_bold.nii.gz	2020-01-29T13:24:26
func/sub-061_task-mentalstates_run-06_bold.nii.gz	2020-01-29T13:34:58
func/sub-061_task-mentalstates_run-07_bold.nii.gz	2020-01-29T13:45:47
func/sub-061_task-mentalstates_run-08_bold.nii.gz	2020-01-29T13:56:15
