onset	duration	response_time	trial_type
5.00679016113e-06	4.5370528697998385	1.94536399841	self-consciousness
6.03986001015	4.499416828149999	2.30046486855	dominance
12.0422110558	4.492741823199999	2.12786889076	peacefulness
19.5372040272	4.5040040015999985	2.16456413269	self-pity
28.5434939861	4.490908861200001	1.67663288116	objectivity
36.0373299122	4.501654148100002	2.13213801384	peacefulness
42.0408220291	4.500710964200003	2.55743408203	seriousness
48.0443470478	4.486939907099995	2.0465400219	peacefulness
52.5329470634	4.499387979600002	2.24023795128	embarrassment
61.5352270603	4.496011972399998	2.48520994186	affection
69.0331509113	4.506725072899997	3.0066139698	attention
79.5421819687	4.486988067599995	3.3766579628	affection
85.5309710503	4.508608817999999	2.36522603035	embarrassment
90.0412459373	4.497128963499989	2.42700600624	seriousness
100.541316032	4.498498917000006	n/a	peacefulness
106.542659044	4.497347832000003	2.72243309021	self-consciousness
112.542232037	4.497277974999989	3.65453386307	contemplation
118.542598963	4.496947050000003	2.23727297783	seriousness
123.041175842	4.498900175000003	n/a	peacefulness
129.042253017	4.497727870999995	2.77187395096	attention
133.541571856	4.4982571600000085	3.41684603691	peacefulness
138.041497946	4.4971799850000025	2.26980900764	peacefulness
144.041177988	4.496823072000012	3.31351995468	seriousness
153.04092598	4.497309922999989	2.36802101135	seriousness
159.040550947	4.497895955999979	2.81029295921	seriousness
163.540127039	4.496554851000013	n/a	attention
169.538552999	4.501062871000016	2.36374497414	attention
174.041296005	4.494453907000008	2.44612598419	objectivity
178.537415981	4.502224921999982	n/a	objectivity
186.041900873	4.493035077999991	2.12570691109	seriousness
190.536613941	4.502120017999999	3.39630198479	self-pity
199.541684866	4.491060972000014	3.97551298141	dominance
205.535516024	4.503312825999984	2.13111305237	objectivity
210.040483952	4.499686002000004	2.58135819435	self-pity
216.042042017	4.489004849999986	2.5043990612	peacefulness
223.533927917	4.4961750509999945	1.81516098976	self-pity
229.532942057	4.506779908999988	1.81531596184	self-pity
234.041378021	4.498213052999972	n/a	contemplation
238.541251898	4.487177132999989	2.16429901123	self-pity
246.031280041	4.507170914999989	2.28944206238	attention
250.540122032	4.498020888000013	2.16656899452	dominance
255.039672852	4.487492084000024	2.03515696526	self-consciousness
259.528820038	4.510995864999984	2.76693701744	self-consciousness
264.041378021	4.497139930999992	3.16105508804	objectivity
270.041311026	4.497167824999963	2.99554896355	contemplation
276.041341066	4.49773097100001	2.62657213211	affection
282.040947914	4.49879813199999	n/a	self-consciousness
288.041971922	4.497218132	2.81781101227	affection
294.041982889	4.496732950000023	3.63199400902	objectivity
298.540376902	4.498003006000033	1.97572588921	affection
304.542001963	4.497056960999998	2.36344408989	objectivity
310.54171586	4.4966781139999625	2.42410588264	self-pity
316.541280031	4.496014833999993	3.65116000175	affection
321.038981915	4.515486000999999	2.9245121479	contemplation
325.55614686	4.481088161999992	2.09971904755	dominance
330.038893938	4.498677968999971	4.14094996452	affection
334.540003061	4.498152972000014	2.30386209488	objectivity
340.539968967	4.494572877999985	2.21631002426	dominance
345.035160065	4.5032169819999694	n/a	contemplation
354.04125905	4.497339011000008	2.55018115044	embarrassment
358.540256977	4.49788403499997	n/a	dominance
363.040601969	4.497466086999964	2.94331002235	self-consciousness
370.540130854	4.490643024000008	2.24046397209	self-consciousness
376.533324003	4.497066974999996	n/a	dominance
384.03263998	4.497519017000002	2.03619408607	peacefulness
388.531689882	4.4985191819999955	2.06816697121	contemplation
393.031898022	4.4974958889999925	2.14981603622	contemplation
402.032142878	4.5140080450000255	2.41515898705	contemplation
406.547836065	4.490682840999966	2.27241110802	contemplation
412.541404009	4.49565505999999	n/a	attention
420.040087938	4.486637115999997	2.71075201035	embarrassment
427.529908895	4.508506060000002	1.99803590775	objectivity
432.040130854	4.497591018000037	3.86153197289	embarrassment
436.539403915	4.502711058000045	2.34559297562	self-consciousness
442.544059992	4.493986845000052	2.25680685043	self-pity
447.03971386	4.497752188999982	n/a	self-pity
454.540621996	4.496564864999982	1.60022211075	dominance
460.540029049	4.499338865000027	1.84985494614	self-consciousness
466.542126894	4.496168137000041	n/a	embarrassment
474.040083885	4.497331142999997	2.33249402046	attention
480.040369034	4.496035814000038	n/a	attention
484.53806901	4.5148160459999644	3.78815197945	dominance
490.555480003	4.495995999000002	2.41263508797	embarrassment
495.052111864	4.483072042999993	1.99974799156	self-pity
499.536793947	4.515777111000034	n/a	contemplation
507.055373907	4.48096203800003	n/a	attention
513.038905859	4.4972980019999795	2.41591310501	seriousness
520.538598061	4.498552798999981	2.02396702766	affection
526.539707899	4.49755811700004	1.72009801865	embarrassment
531.038948059	4.498302937000062	1.95368409157	seriousness
538.540207863	4.49071311900002	1.54235196114	affection
544.534178972	4.503715992000025	1.83267402649	embarrassment
552.040783882	4.488403081999991	1.699655056	embarrassment
559.53192687	4.496077060999937	2.57476115227	objectivity
567.030794859	4.506645202999948	2.68966197968	attention
573.040155888	4.496675014000061	1.75639510155	self-consciousness
577.538514853	4.499392031999946	2.44574403763	affection
583.540556908	4.49569606700004	2.15951299667	dominance
588.037904978	4.498560904999977	n/a	peacefulness
594.039358854	4.502611160999891	2.02369093895	seriousness
