filename	acq_time
anat/sub-083_T1w.nii.gz	2020-02-04T17:26:05
fmap/sub-083_acq-task_dir-AP_epi.nii.gz	2020-02-04T17:32:53
fmap/sub-083_acq-task_dir-PA_epi.nii.gz	2020-02-04T17:34:26
func/sub-083_task-mentalstates_run-01_bold.nii.gz	2020-02-04T17:49:09
func/sub-083_task-mentalstates_run-02_bold.nii.gz	2020-02-04T18:00:27
func/sub-083_task-mentalstates_run-03_bold.nii.gz	2020-02-04T18:11:07
func/sub-083_task-mentalstates_run-04_bold.nii.gz	2020-02-04T18:21:42
func/sub-083_task-mentalstates_run-05_bold.nii.gz	2020-02-04T18:32:56
func/sub-083_task-mentalstates_run-06_bold.nii.gz	2020-02-04T18:59:27
func/sub-083_task-mentalstates_run-07_bold.nii.gz	2020-02-04T19:10:10
func/sub-083_task-mentalstates_run-08_bold.nii.gz	2020-02-04T19:21:30
