filename	acq_time
anat/sub-002_T1w.nii.gz	2020-01-16T16:24:40
fmap/sub-002_acq-task_dir-AP_epi.nii.gz	2020-01-16T16:31:47
fmap/sub-002_acq-task_dir-PA_epi.nii.gz	2020-01-16T16:33:14
func/sub-002_task-mentalstates_run-01_bold.nii.gz	2020-01-16T16:41:42
func/sub-002_task-mentalstates_run-02_bold.nii.gz	2020-01-16T16:52:44
func/sub-002_task-mentalstates_run-03_bold.nii.gz	2020-01-16T17:03:42
func/sub-002_task-mentalstates_run-04_bold.nii.gz	2020-01-16T17:15:29
func/sub-002_task-mentalstates_run-05_bold.nii.gz	2020-01-16T17:26:19
func/sub-002_task-mentalstates_run-06_bold.nii.gz	2020-01-16T17:37:12
func/sub-002_task-mentalstates_run-07_bold.nii.gz	2020-01-16T17:47:56
func/sub-002_task-mentalstates_run-08_bold.nii.gz	2020-01-16T17:58:44
